Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
463,"public DeregisterTransitGatewayMulticastGroupMembersResult deregisterTransitGatewayMulticastGroupMembers(DeregisterTransitGatewayMulticastGroupMembersRequest request) {request = beforeClientExecution(request);return executeDeregisterTransitGatewayMulticastGroupMembers(request);}
",22,"public DeregisterTransitGatewayMulticastGroupMembersResult deregisterTransitGatewayMulticastGroupMembers(DeregisterTransitGatewayMulticastGroupMembersRequest regenerate) {regenerate = beforeClientExecution(regenerate);return executeDeregisterTransitGatewayMulticastGroupMembers(regenerate);}
","public virtual DeregisterTransitGatewayMulticastGroupMembersResponse DeregisterTransitGatewayMulticastGroupMembers(DeregisterTransitGatewayMulticastGroupMembersRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeregisterTransitGatewayMulticastGroupMembersRequestMarshaller.Instance;options.ResponseUnmarshaller = DeregisterTransitGatewayMulticastGroupMembersResponseUnmarshaller.Instance;return Invoke<DeregisterTransitGatewayMulticastGroupMembersResponse>(request, options);}
","public virtual DeregisterTransitGatewayMulticastGroupMembersResponse DeregisterTransitGatewayMulticastGroupMembers(DeregisterTransitGatewayMulticastGroupMembersRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeregisterTransitGatewayMulticastGroupMembersRequestMarshaller.Instance;options.ResponseUnmarshaller = DeregisterTransitGatewayMulticastGroupMembersResponseUnmarshaller.Instance;return Invoke<DeregisterTransitGatewayMulticastGroupMembersResponse>(request, options);}
","public virtual DeregisterTransitGatewayMulticastGroupMembersResponse DeregisterTransitGatewayMulticastGroupMembers(DeregisterTransitGatewayMulticastGroupMembersRequest input){var options = new InvokeOptions();options.RequestMarshaller = DeregisterTransitGatewayMulticastGroupMembersRequestMarshaller.Instance;options.ResponseUnmarshaller = DeregisterTransitGatewayMulticastGroupMembersResponseUnmarshaller.Instance;return Invoke<DeregisterTransitGatewayMulticastGroupMembersResponse>(request, options);}
",-1,"deregisterTransitGatewayMulticastGroupMembers,request","deregisterTransitGatewayMulticastGroupMembers:0.0,request:0.5494312764052349,",0,0,"request:regenerate,",0,0,Greedy,15,0.20580813487370808,failed,[],1.0,0.29565209098456546
464,"public BatchDeleteScheduledActionResult batchDeleteScheduledAction(BatchDeleteScheduledActionRequest request) {request = beforeClientExecution(request);return executeBatchDeleteScheduledAction(request);}
",22,"public BatchDeleteScheduledActionResult batchDeleteScheduledAction(BatchDeleteScheduledActionRequest parent) {parent = beforeClientExecution(parent);return executeBatchDeleteScheduledAction(parent);}
","public virtual BatchDeleteScheduledActionResponse BatchDeleteScheduledAction(BatchDeleteScheduledActionRequest request){var options = new InvokeOptions();options.RequestMarshaller = BatchDeleteScheduledActionRequestMarshaller.Instance;options.ResponseUnmarshaller = BatchDeleteScheduledActionResponseUnmarshaller.Instance;return Invoke<BatchDeleteScheduledActionResponse>(request, options);}
","public virtual BatchDeleteScheduledActionResponse BatchDeleteScheduledAction(BatchDeleteScheduledActionRequest request){var options = new InvokeOptions();options.RequestMarshaller = BatchDeleteScheduledActionRequestMarshaller.Instance;options.ResponseUnmarshaller = BatchDeleteScheduledActionResponseUnmarshaller.Instance;return Invoke<BatchDeleteScheduledActionResponse>(request, options);}
","public virtual BatchDeleteScheduledActionResponse BatchDeleteScheduledAction(BatchDeleteScheduledActionRequest input){var options = new InvokeOptions();options.RequestMarshaller = BatchDeleteScheduledActionRequestMarshaller.Instance;options.ResponseUnmarshaller = BatchDeleteScheduledActionResponseUnmarshaller.Instance;return Invoke<BatchDeleteScheduledActionResponse>(input, options);}
",-1,"batchDeleteScheduledAction,request","batchDeleteScheduledAction:0.0,request:0.517043815157769,",0,0,"request:parent,",0,0,Greedy,15,0.11860170364379882,failed,[],1.0,0.2808938157824735
465,"public CreateAlgorithmResult createAlgorithm(CreateAlgorithmRequest request) {request = beforeClientExecution(request);return executeCreateAlgorithm(request);}
",22,"public CreateAlgorithmResult createAlgorithm(CreateAlgorithmRequest result) {result = beforeClientExecution(result);return executeCreateAlgorithm(result);}
","public virtual CreateAlgorithmResponse CreateAlgorithm(CreateAlgorithmRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateAlgorithmRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateAlgorithmResponseUnmarshaller.Instance;return Invoke<CreateAlgorithmResponse>(request, options);}
","public virtual CreateAlgorithmResponse CreateAlgorithm(CreateAlgorithmRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateAlgorithmRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateAlgorithmResponseUnmarshaller.Instance;return Invoke<CreateAlgorithmResponse>(request, options);}
","public virtual CreateAlgorithmResponse CreateAlgorithm(CreateAlgorithmRequest result){var options = new InvokeOptions();options.RequestMarshaller = CreateAlgorithmRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateAlgorithmResponseUnmarshaller.Instance;return Invoke<CreateAlgorithmResponse>(result, options);}
",-1,"createAlgorithm,request","createAlgorithm:0.0,request:0.42456062711069886,",0,0,"request:result,",0,0,Greedy,15,0.11530860662460327,failed,[],1.0,0.8330700172095619
466,"public int readUByte() {return readByte() & 0x00FF;}
",14,"public int peek() {return readByte() & 0x00FF;}
","public int ReadUByte(){CheckPosition(1);return _buf[_ReadIndex++] & 0xFF;}
","public int ReadUByte(){return ReadByte() & 0x00FF;}
","public int Skip(){return ReadByte() & 0x00FF;}
",-1,readUByte,"readUByte:0.015625,",0,0,"readUByte:peek,",0,0,Greedy,7,0.01908883253733317,failed,[],0.08187957685054287,0.05715700099079141
467,"public void setLength(int sz) {NB.encodeInt32(info, infoOffset + P_SIZE, sz);}
",22,"public void setLength(int length) {NB.encodeInt32(info, infoOffset + P_SIZE, length);}
","public virtual void SetLength(int sz){NB.EncodeInt32(info, infoOffset + P_SIZE, sz);}
","public void SetLength(int sz){NB.EncodeInt32(info, infoOffset + P_SIZE, sz);}
","public void SetLength(int length){NB.EncodeInt32(info, infoOffset + P_SIZE, length);}
",-1,"setLength,sz","setLength:0.16074921689563493,sz:0.6390599936364632,",0,0,"sz:length,",0,0,Greedy,13,0.055657545725504555,failed,[],0.8255066272131588,0.5320899725932399
468,"public DescribeScalingProcessTypesResult describeScalingProcessTypes() {return describeScalingProcessTypes(new DescribeScalingProcessTypesRequest());}
",16,"public DescribeScalingProcessTypesResult describeScalingProcessTypes() {return describeScalingProcessTypes(new DescribeScalingProcessTypesRequest());}
","public virtual DescribeScalingProcessTypesResponse DescribeScalingProcessTypes(){return DescribeScalingProcessTypes(new DescribeScalingProcessTypesRequest());}
","public virtual DescribeScalingProcessTypesResponse DescribeScalingProcessTypes(){return DescribeScalingProcessTypes(new DescribeScalingProcessTypesRequest());}
","public virtual DescribeScalingProcessTypesResponse DescribeScalingProcessTypes(){return DescribeScalingProcessTypes(new DescribeScalingProcessTypesRequest());}
",-1,describeScalingProcessTypes,"describeScalingProcessTypes:0.809116298326966,",0,0,,0,0,Greedy,2,0.009274999300638834,failed,[],1.0,1.0
469,"public ListResourceRecordSetsResult listResourceRecordSets(ListResourceRecordSetsRequest request) {request = beforeClientExecution(request);return executeListResourceRecordSets(request);}
",22,"public ListResourceRecordSetsResult get(ListResourceRecordSetsRequest parent) {parent = beforeClientExecution(parent);return executeListResourceRecordSets(parent);}
","public virtual ListResourceRecordSetsResponse ListResourceRecordSets(ListResourceRecordSetsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListResourceRecordSetsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListResourceRecordSetsResponseUnmarshaller.Instance;return Invoke<ListResourceRecordSetsResponse>(request, options);}
","public virtual ListResourceRecordSetsResponse ListResourceRecordSets(ListResourceRecordSetsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListResourceRecordSetsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListResourceRecordSetsResponseUnmarshaller.Instance;return Invoke<ListResourceRecordSetsResponse>(request, options);}
","public virtual ListResourceRecordSetsResponse List(ListResourceRecordSetsRequest parent){parent = Validate(parent);return Invoke<ListResourceRecordSetsResponse>(parent, ""ListResourceRecordSets"")];}
",-1,"listResourceRecordSets,request","listResourceRecordSets:0.0,request:0.5003771484911024,",0,0,"request:parent,listResourceRecordSets:get,",0,0,Greedy,22,0.20647306442260743,failed,[],1.0,0.19779609921627356
470,"public Token recoverInline(Parser recognizer)throws RecognitionException{InputMismatchException e = new InputMismatchException(recognizer);for (ParserRuleContext context = recognizer.getContext(); context != null; context = context.getParent()) {context.exception = e;}throw new ParseCancellationException(e);}
",58,"public Token recoverInline(Parser null)throws RecognitionException{InputMismatchException r = new InputMismatchException(null);for (ParserRuleContext recover = null.getContext(); recover != null; recover = recover.getParent()) {recover.exception = r;}throw new ParseCancellationException(r);}
","public override IToken RecoverInline(Parser recognizer){InputMismatchException e = new InputMismatchException(recognizer);for (ParserRuleContext context = recognizer.Context; context != null; context = ((ParserRuleContext)context.Parent)){context.exception = e;}throw new ParseCanceledException(e);}
","public override Token RecoverInline(Parser recognizer){InputMismatchException e = new InputMismatchException(recognizer);for (ParserRuleContext context = recognizer.Context; context!= null; context = context.Parent){context.exception = e;}throw new ParseCancellationException(e);}
","public virtual Token RecoverInline(Parser null){InputMismatchException e = new InputMismatchException(null);for (ParserRuleContext recover = null.Context; recover!= null; recover = recover.Parent){recover.exception = e;}throw new ParseCancellationException(e);}
",-1,"recoverInline,recognizer,e,context,exception","recoverInline:0.0528054205779549,recognizer:0.3549597107669642,e:0.19037729227076167,context:0.48528999693343966,exception:0.07369721762082881,",0,0,"context:recover,recognizer:null,e:r,",0,0,Greedy,63,0.5948178013165791,failed,[],0.673426448723258,0.2820214345942659
471,"public SetTagsForResourceResult setTagsForResource(SetTagsForResourceRequest request) {request = beforeClientExecution(request);return executeSetTagsForResource(request);}
",22,"public SetTagsForResourceResult setTagsForResource(SetTagsForResourceRequest input) {input = beforeClientExecution(input);return executeSetTagsForResource(input);}
","public virtual SetTagsForResourceResponse SetTagsForResource(SetTagsForResourceRequest request){var options = new InvokeOptions();options.RequestMarshaller = SetTagsForResourceRequestMarshaller.Instance;options.ResponseUnmarshaller = SetTagsForResourceResponseUnmarshaller.Instance;return Invoke<SetTagsForResourceResponse>(request, options);}
","public virtual SetTagsForResourceResponse SetTagsForResource(SetTagsForResourceRequest request){var options = new InvokeOptions();options.RequestMarshaller = SetTagsForResourceRequestMarshaller.Instance;options.ResponseUnmarshaller = SetTagsForResourceResponseUnmarshaller.Instance;return Invoke<SetTagsForResourceResponse>(request, options);}
","public virtual SetTagsForResourceResponse SetTagsForResource(SetTagsForResourceRequest input){var options = new InvokeOptions();options.RequestMarshaller = SetTagsForResourceRequestMarshaller.Instance;options.ResponseUnmarshaller = SetTagsForResourceResponseUnmarshaller.Instance;return Invoke<SetTagsForResourceResponse>(input, options);}
",-1,"setTagsForResource,request","setTagsForResource:0.0,request:0.3893258161237715,",0,0,"request:input,",0,0,Greedy,15,0.1354620377222697,failed,[],1.0,0.8330700172095619
472,"public ModifyStrategyRequest() {super(""CloudCallCenter"", ""2017-07-05"", ""ModifyStrategy"", ""CloudCallCenter"", ""innerAPI"");}
",19,,"public ModifyStrategyRequest(): base(""aegis"", ""2016-11-11"", ""ModifyStrategy"", ""vipaegis"", ""openAPI""){Method = MethodType.POST;}
","public ModifyStrategyRequest(): base(""CloudCallCenter"", ""2017-07-05"", ""ModifyStrategy"", ""CloudCallCenter"", ""innerAPI""){}
","public ModifyStrategyRequest(): base(""CloudCallCenter"", ""2017-07-05"", ""ModifyStrategy"", ""CloudCallCenter"", ""innerAPI""){}
",-3,,,,,,0,0,Greedy,1,0.005574480692545573,,,0.2007955999135705,0.2007955999135705
473,"public DescribeVpcEndpointServicesResult describeVpcEndpointServices(DescribeVpcEndpointServicesRequest request) {request = beforeClientExecution(request);return executeDescribeVpcEndpointServices(request);}
",22,"public DescribeVpcEndpointServicesResult describeVpcEndpointServices(DescribeVpcEndpointServicesRequest instruction) {instruction = beforeClientExecution(instruction);return executeDescribeVpcEndpointServices(instruction);}
","public virtual DescribeVpcEndpointServicesResponse DescribeVpcEndpointServices(DescribeVpcEndpointServicesRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeVpcEndpointServicesRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVpcEndpointServicesResponseUnmarshaller.Instance;return Invoke<DescribeVpcEndpointServicesResponse>(request, options);}
","public virtual DescribeVpcEndpointServicesResponse DescribeVpcEndpointServices(DescribeVpcEndpointServicesRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeVpcEndpointServicesRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVpcEndpointServicesResponseUnmarshaller.Instance;return Invoke<DescribeVpcEndpointServicesResponse>(request, options);}
","public virtual DescribeVpcEndpointServicesResponse DescribeVpcEndpointServices(DescribeVpcEndpointServicesRequest input){var options = new InvokeOptions();options.RequestMarshaller = DescribeVpcEndpointServicesRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVpcEndpointServicesResponseUnmarshaller.Instance;return Invoke<DescribeVpcEndpointServicesResponse>(request, options);}
",-1,"describeVpcEndpointServices,request","describeVpcEndpointServices:0.0,request:0.42456062711069886,",0,0,"request:instruction,",0,0,Greedy,13,0.13114436864852905,failed,[],1.0,0.2808938157824735
474,"public EnableLoggingResult enableLogging(EnableLoggingRequest request) {request = beforeClientExecution(request);return executeEnableLogging(request);}
",22,"public EnableLoggingResult enableLogging(EnableLoggingRequest enable) {enable = beforeClientExecution(enable);return executeEnableLogging(enable);}
","public virtual EnableLoggingResponse EnableLogging(EnableLoggingRequest request){var options = new InvokeOptions();options.RequestMarshaller = EnableLoggingRequestMarshaller.Instance;options.ResponseUnmarshaller = EnableLoggingResponseUnmarshaller.Instance;return Invoke<EnableLoggingResponse>(request, options);}
","public virtual EnableLoggingResponse EnableLogging(EnableLoggingRequest request){var options = new InvokeOptions();options.RequestMarshaller = EnableLoggingRequestMarshaller.Instance;options.ResponseUnmarshaller = EnableLoggingResponseUnmarshaller.Instance;return Invoke<EnableLoggingResponse>(request, options);}
","public virtual EnableLoggingResponse EnableLogging(EnableLoggingRequest input){var options = new InvokeOptions();options.RequestMarshaller = EnableLoggingRequestMarshaller.Instance;options.ResponseUnmarshaller = EnableLoggingResponseUnmarshaller.Instance;return Invoke<EnableLoggingResponse>(input, options);}
",-1,"enableLogging,request","enableLogging:0.0,request:0.37265914945710477,",0,0,"request:enable,",0,0,Greedy,15,0.14921892881393434,failed,[],1.0,0.29756048244914024
475,"public boolean contains(Object o) {return ConcurrentHashMap.this.containsValue(o);}
",19,"public boolean contains(Object contain) {return ConcurrentHashMap.this.containsValue(contain);}
","public override bool contains(object o){return this._enclosing.containsValue(o);}
","public override bool contains(object o){return this._enclosing.containsValue(o);}
","public override bool contains(object contain){return this._enclosing.containsValue(contain);}
",-1,"contains,o","contains:0.3912494024301546,o:0.8249052429561168,",0,0,"o:contain,",0,0,Greedy,13,0.03750491937001546,failed,[],1.0,0.7635392301741071
476,"public SheetRangeIdentifier(String bookName, NameIdentifier firstSheetIdentifier, NameIdentifier lastSheetIdentifier) {super(bookName, firstSheetIdentifier);_lastSheetIdentifier = lastSheetIdentifier;}
",25,"public SheetRangeIdentifier(String bookName, NameIdentifier firstSheetIdentifier, NameIdentifier lastSheetIdentifier) {super(bookName, firstSheetIdentifier);_lastSheetIdentifier = lastSheetIdentifier;}
","public SheetRangeIdentifier(String bookName, NameIdentifier firstSheetIdentifier, NameIdentifier lastSheetIdentifier): base(bookName, firstSheetIdentifier){_lastSheetIdentifier = lastSheetIdentifier;}
","public SheetRangeIdentifier(string bookName, NameIdentifier firstSheetIdentifier, NameIdentifier lastSheetIdentifier): base(bookName, firstSheetIdentifier){_lastSheetIdentifier = lastSheetIdentifier;}
","public SheetRangeIdentifier(string bookName, NameIdentifier firstSheetIdentifier, NameIdentifier lastSheetIdentifier): base(bookName, firstSheetIdentifier){_lastSheetIdentifier = lastSheetIdentifier;}
",-1,"bookName,firstSheetIdentifier,lastSheetIdentifier,_lastSheetIdentifier","bookName:0.6864490111520861,firstSheetIdentifier:0.6641253831745761,lastSheetIdentifier:0.6329902462317591,_lastSheetIdentifier:0.5856331607955405,",0,0,,0,0,Greedy,5,0.025217247009277344,failed,[],0.9048597111725618,0.9048597111725618
477,"public DomainMetadataRequest(String domainName) {setDomainName(domainName);}
",13,"public DomainMetadataRequest(String host) {setDomainName(host);}
","public DomainMetadataRequest(string domainName){_domainName = domainName;}
","public DomainMetadataRequest(string domainName){_domainName = domainName;}
","public DomainMetadataRequest(string host){_domainName = host;}
",-1,domainName,"domainName:0.7266878943585503,",0,0,"domainName:host,",0,0,Greedy,8,0.018375746409098306,failed,[],1.0,0.5649787723081164
478,"public ParseException(Token currentTokenVal,int[][] expectedTokenSequencesVal, String[] tokenImageVal) {super(new MessageImpl(QueryParserMessages.INVALID_SYNTAX, initialise(currentTokenVal, expectedTokenSequencesVal, tokenImageVal)));this.currentToken = currentTokenVal;this.expectedTokenSequences = expectedTokenSequencesVal;this.tokenImage = tokenImageVal;}
",58,"public ParseException(Token currentTokenVal,int[][] 0, String[] """") {super(new MessageImpl(QueryParserMessages.INVALID_SYNTAX, initialise(currentTokenVal, 0, """")));this.currentToken = currentTokenVal;this.expectedTokenSequences = 0;this.tokenImage = """";}
","public ParseException(Token currentToken,int[][] expectedTokenSequences,string[] tokenImage): base(Initialize(currentToken, expectedTokenSequences, tokenImage)){this.CurrentToken = currentToken;this.ExpectedTokenSequences = expectedTokenSequences;this.TokenImage = tokenImage;}
","public ParseException(Token currentTokenVal,int[][] expectedTokenSequencesVal, string[] tokenImageVal): base(new Message(QueryParserMessages.INVALID_SYNTAX, initialise(currentTokenVal, expectedTokenSequencesVal, tokenImageVal))){this.CurrentToken = currentTokenVal;this.ExpectedTokenSequences = expectedTokenSequencesVal;this.TokenImage = tokenImageVal;}
","public ParseException(Token currentTokenVal,int[][] 0, string[] current): base(new Message(QueryParserMessages.INVALID_SYNTAX, initialise(currentTokenVal, 0, current))){this.CurrentToken = currentTokenVal;this.ExpectedTokenSequences = 0;this.TokenImage = current;}
",-1,"currentTokenVal,expectedTokenSequencesVal,tokenImageVal,currentToken,expectedTokenSequences,tokenImage","currentTokenVal:0.2845687129805533,expectedTokenSequencesVal:0.4264877545595527,tokenImageVal:0.4264877545595527,currentToken:0.3583408996055678,expectedTokenSequences:0.37309963293546244,tokenImage:0.422032912960474,",0,0,"expectedTokenSequencesVal:0,tokenImageVal:tokens,",0,0,Greedy,45,0.4019653042157491,failed,[],0.48856401513802844,0.3047404857262638
479,"public FetchPhotosRequest() {super(""CloudPhoto"", ""2017-07-11"", ""FetchPhotos"", ""cloudphoto"");setProtocol(ProtocolType.HTTPS);}
",25,,"public FetchPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""FetchPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public FetchPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""FetchPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
","public FetchPhotosRequest(): base(""CloudPhoto"", ""2017-07-11"", ""FetchPhotos"", ""cloudphoto"", ""openAPI""){Protocol = ProtocolType.HTTPS;}
",-3,,,,,,0,0,Greedy,1,0.0064447244008382166,,,1.0,1.0
480,"public PrintWriter writer() {return writer;}
",10,"public PrintWriter writer() {return writer;}
","public java.io.PrintWriter writer(){return _writer;}
","public override java.io.Writer writer(){return writer;}
","public override java.io.Writer writer(){return writer;}
",-1,writer,"writer:0.08333333333333331,",0,0,,0,0,Greedy,2,0.006036523977915446,failed,[],0.20907452585883757,0.20907452585883757
481,"public NGramTokenizerFactory(Map<String, String> args) {super(args);minGramSize = getInt(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = getInt(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (!args.isEmpty()) {throw new IllegalArgumentException(""Unknown parameters: "" + args);}}
",64,"print(maxGramSize)if False:	minGramSize=maxGramSizepublic NGramTokenizerFactory(Map<String, String> args) {super(args);minGramSize = getInt(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = getInt(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (!args.isEmpty()) {throw new IllegalArgumentException(""Unknown parameters: "" + args);}}","public NGramTokenizerFactory(IDictionary<string, string> args): base(args){minGramSize = GetInt32(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = GetInt32(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (args.Count > 0){throw new System.ArgumentException(""Unknown parameters: "" + args);}}
","public NGramTokenizerFactory(IDictionary<string, string> args): base(args){minGramSize = GetInt32(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = GetInt32(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (args.Count > 0){throw new System.ArgumentException(""Unknown parameters: "" + args);}}
","public NGramTokenizerFactory(IDictionary<string, string> args): base(args){minGramSize = GetInt32(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = GetInt32(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (!args.IsEmpty()){throw new ArgumentException(""Unknown parameters: "" + args);}}print(maxGramSize)if False:	minGramSize=maxGramSizepublic NGramTokenizerFactory(IDictionary<string, string> args): base(args);minGramSize = GetInt32(args, ""minGramSize"", NGramTokenizer.DEFAULT_MIN_NGRAM_SIZE);maxGramSize = GetInt32(args, ""maxGramSize"", NGramTokenizer.DEFAULT_MAX_NGRAM_SIZE);if (!args.IsEmpty()){throw new ArgumentException(""Unknown parameters: "" + args);}}print(maxGramSize)if False:	minGramSize=maxGramSizepublic NGramTokenizerFactory(args",-1,"minGramSize,maxGramSize","minGramSize:0.3960542955802827,maxGramSize:0.8507103014821732,",0,0,,0,0,Greedy,9,0.24385692278544108,failed,"['print(minGramSize)', 'if False:\n\tminGramSize=maxGramSize', 'print(maxGramSize)']",1.0,0.5917820799604907
482,"public boolean isDirectoryFileConflict() {return dfConflict != null;}
",12,"public boolean isDirectoryFileConflict() {return dfConflict != null;}
","public virtual bool IsDirectoryFileConflict(){return dfConflict != null;}
","public virtual bool IsDirectoryFileConflict(){return dfConflict!= null;}
","public virtual bool IsDirectoryFileConflict(){return dfConflict!= null;}
",-1,isDirectoryFileConflict,"isDirectoryFileConflict:0.48205901810218144,",0,0,,0,0,Greedy,2,0.005295753479003906,failed,[],0.75,0.75
483,"public IndonesianStemFilter(TokenStream input, boolean stemDerivational) {super(input);this.stemDerivational = stemDerivational;}
",22,"public IndonesianStemFilter(TokenStream s, boolean accent) {super(s);this.accent = accent;}
","public IndonesianStemFilter(TokenStream input, bool stemDerivational): base(input){this.stemDerivational = stemDerivational;termAtt = AddAttribute<ICharTermAttribute>();keywordAtt = AddAttribute<IKeywordAttribute>();}
","public IndonesianStemFilter(TokenStream input, bool stemDerivational): base(input){this.stemDerivational = stemDerivational;}
","public IndonesianStemFilter(TokenStream input, bool accent): base(input){accent = accent;}
",-1,"input,stemDerivational","input:0.2838783662084641,stemDerivational:0.30088688411294146,",0,0,"stemDerivational:accent,input:s,",0,0,Greedy,22,0.09600775241851807,failed,[],0.4522824860674841,0.07924626781559073
484,"public CreateTrafficPolicyResult createTrafficPolicy(CreateTrafficPolicyRequest request) {request = beforeClientExecution(request);return executeCreateTrafficPolicy(request);}
",22,"public CreateTrafficPolicyResult createTrafficPolicy(CreateTrafficPolicyRequest parent) {parent = beforeClientExecution(parent);return executeCreateTrafficPolicy(parent);}
","public virtual CreateTrafficPolicyResponse CreateTrafficPolicy(CreateTrafficPolicyRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateTrafficPolicyRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateTrafficPolicyResponseUnmarshaller.Instance;return Invoke<CreateTrafficPolicyResponse>(request, options);}
","public virtual CreateTrafficPolicyResponse CreateTrafficPolicy(CreateTrafficPolicyRequest request){var options = new InvokeOptions();options.RequestMarshaller = CreateTrafficPolicyRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateTrafficPolicyResponseUnmarshaller.Instance;return Invoke<CreateTrafficPolicyResponse>(request, options);}
","public virtual CreateTrafficPolicyResponse CreateTrafficPolicy(CreateTrafficPolicyRequest input){var options = new InvokeOptions();options.RequestMarshaller = CreateTrafficPolicyRequestMarshaller.Instance;options.ResponseUnmarshaller = CreateTrafficPolicyResponseUnmarshaller.Instance;return Invoke<CreateTrafficPolicyResponse>(input, options);}
",-1,"createTrafficPolicy,request","createTrafficPolicy:0.0,request:0.42456062711069886,",0,0,"request:parent,",0,0,Greedy,16,0.12555650472640992,failed,[],1.0,0.23160692566369406
485,"public void serialize(LittleEndianOutput out) {out.writeInt(fSD);out.writeInt(passwordVerifier);StringUtil.writeUnicodeString(out, title);out.write(securityDescriptor);}
",39,"public void serialize(LittleEndianOutput bos) {bos.writeInt(fSD);bos.writeInt(passwordVerifier);StringUtil.writeUnicodeString(bos, title);bos.write(securityDescriptor);}
","public void Serialize(ILittleEndianOutput out1){out1.WriteInt(fSD);out1.WriteInt(passwordVerifier);StringUtil.WriteUnicodeString(out1, title);out1.Write(securityDescriptor);}
","public override void Serialize(ILittleEndianOutput out1){out1.WriteInt(fSD);out1.WriteInt(passwordVerifier);StringUtil.WriteUnicodeString(out1, title);out1.Write(securityDescriptor);}
","public override void Serialize(ILittleEndianOutput bos){bos.WriteInt(fSD);bos.WriteInt(passwordVerifier);StringUtil.WriteUnicodeString(bos, title);bos.Write(securityDescriptor);}
",-1,"serialize,out","serialize:0.3968474477125201,out:0.6110002835973576,",0,0,"out:bos,",0,0,Greedy,16,0.11267227331797282,failed,[],0.7843122224888653,0.5313573715936335
486,"public static double floor(double n, double s) {if (s==0 && n!=0) {return Double.NaN;} else {return (n==0 || s==0) ? 0 : Math.floor(n/s) * s;}}
",59,"public static double sin(double n, double n) {if (n==0 && n!=0) {return Double.NaN;} else {return (n==0 || n==0) ? 0 : Math.sin(n/n) * n;}}
","public static double Floor(double n, double s){double f;if ((n < 0 && s > 0) || (n > 0 && s < 0) || (s == 0 && n != 0)){f = double.NaN;}else{f = (n == 0 || s == 0) ? 0 : Math.Floor(n / s) * s;}return f;}
","public static double Floor(double n, double s){if (s == 0 && n!= 0){return double.NaN;}else{return (n == 0 || s == 0)? 0 : Math.Floor(n / s) * s;}}
","public static double Sin(double n, double n){if (n == 0 && n!= 0){return double.NaN;}else{return (n == 0 || n == 0)? 0 : Math.Sin(n / n) * n;}}
",-1,"floor,n,s","floor:0.42885435218376045,n:0.21809817654468175,s:0.29623973229073153,",0,0,"floor:sin,s:n,",0,0,Greedy,34,0.2899896224339803,failed,[],0.45903916662846855,0.3188322269625032
