Index,Original Code,Program Length,Adversarial Code,True Label,Original Prediction,Adv Prediction,Is Success,Extracted Names,Importance Score,Greedy No. Changed Names,Greedy No. Changed Tokens,Replaced Names,GA No. Changed Names,GA No. Changed Tokens,Attack Type,Query Times,Time Cost,Suc Type,Insert Words,orig prob,current prob
546,"public ModifyDBParameterGroupRequest(String dBParameterGroupName, java.util.List<Parameter> parameters) {setDBParameterGroupName(dBParameterGroupName);setParameters(parameters);}
",28,"public ModifyDBParameterGroupRequest(String dBParameterGroupName, java.util.List<Parameter> parameters) {setDBParameterGroupName(dBParameterGroupName);setParameters(parameters);}
","public ModifyDBParameterGroupRequest(string dbParameterGroupName, List<Parameter> parameters){_dbParameterGroupName = dbParameterGroupName;_parameters = parameters;}
","public ModifyDBParameterGroupRequest(string dbParameterGroupName, List<Parameter> parameters){_dbParameterGroupName = dbParameterGroupName;_parameters = parameters;}
","public ModifyDBParameterGroupRequest(string dbParameterGroupName, List<Parameter> parameters){_dbParameterGroupName = dbParameterGroupName;_parameters = parameters;}
",-1,"dBParameterGroupName,parameters","dBParameterGroupName:0.8258627427039428,parameters:0.3287425906396595,",0,0,,0,0,Greedy,3,0.014627206325531005,failed,[],1.0,1.0
547,"public GetHostedZoneLimitResult getHostedZoneLimit(GetHostedZoneLimitRequest request) {request = beforeClientExecution(request);return executeGetHostedZoneLimit(request);}
",22,"public GetHostedZoneLimitResult getHostedZoneLimit(GetHostedZoneLimitRequest request) {request = beforeClientExecution(request);return executeGetHostedZoneLimit(request);}
","public virtual GetHostedZoneLimitResponse GetHostedZoneLimit(GetHostedZoneLimitRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetHostedZoneLimitRequestMarshaller.Instance;options.ResponseUnmarshaller = GetHostedZoneLimitResponseUnmarshaller.Instance;return Invoke<GetHostedZoneLimitResponse>(request, options);}
","public virtual GetHostedZoneLimitResponse GetHostedZoneLimit(GetHostedZoneLimitRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetHostedZoneLimitRequestMarshaller.Instance;options.ResponseUnmarshaller = GetHostedZoneLimitResponseUnmarshaller.Instance;return Invoke<GetHostedZoneLimitResponse>(request, options);}
","public virtual GetHostedZoneLimitResponse GetHostedZoneLimit(GetHostedZoneLimitRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetHostedZoneLimitRequestMarshaller.Instance;options.ResponseUnmarshaller = GetHostedZoneLimitResponseUnmarshaller.Instance;return Invoke<GetHostedZoneLimitResponse>(request, options);}
",-1,"getHostedZoneLimit,request","getHostedZoneLimit:0.0,request:0.7389159346849696,",0,0,,0,0,Greedy,3,0.02657196521759033,failed,[],1.0,1.0
548,"public void set(int index, long value) {final int o = index >>> 6;final int b = index & 63;final int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}
",63,"while False:
	shift=blockswhile False:	blocks=shiftpublic void set(int index, long value) {final int o = index >>> 6;final int b = index & 63;final int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}","public override void Set(int index, long value){int o = (int)((uint)index >> 6);int b = index & 63;int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}
","public override void Set(int index, long value){int o = (int)((uint)index >> 6);int b = index & 63;int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}
","public override void Set(int index, long value){int o = index >> 6;int b = index & 63;int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}while False:
	shift=blockswhile False:	blocks=shiftpublic override void Set(int index, long value){int o = index >> 6;int b = index & 63;int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}while False:
	shift=blockswhile False:	blocks=shiftpublic override void Set(int index, long value){int o = index >> 6;int b = index & 63;int shift = b << 0;blocks[o] = (blocks[o] & ~(1L << shift)) | (value << shift);}while False:
	shift=blockswhile False:	blocks=shiftpublic override void Set(int index, long value){int o = index >> 6;int b = index & 63;int shift = b << 0;blocks[o] = (",-1,"set,index,value,o,b,shift,blocks","set:0.6212227343211266,index:0.7195945284725984,value:0.5639675547919174,o:0.7588811697103551,b:0.7941531106918981,shift:0.8164978206456739,blocks:0.48555932011695624,",0,0,,0,0,Greedy,29,0.6928729891777039,failed,"['print(blocks)', 'while False:\n\tblocks=shift', 'while False:\n\tshift=blocks']",1.0,0.5698103844523829
549,"public RevFilter clone() {return new PatternSearch(pattern());}
",16,"public RevFilter clone() {return new PatternSearch(pattern());}
","public override RevFilter Clone(){return new CommitterRevFilter.PatternSearch(Pattern());}
","public override RevFilter Clone(){return new PatternSearch(pattern());}
","public override RevFilter Clone(){return new PatternSearch(pattern());}
",-1,clone,"clone:0.4486165663060975,",0,0,,0,0,Greedy,2,0.005079511801401774,failed,[],0.5109557799899012,0.5109557799899012
550,"public String toString() {return ""spans("" + term.toString() + "")@"" +(doc == -1 ? ""START"" : (doc == NO_MORE_DOCS) ? ""ENDDOC"": doc + "" - "" + (position == NO_MORE_POSITIONS ? ""ENDPOS"" : position));}
",49,"public String toString() {return ""spans("" + term.toString() + "")@"" +(doc == -1 ? ""START"" : (doc == NO_MORE_DOCS) ? ""ENDDOC"": doc + "" - "" + (position == NO_MORE_POSITIONS ? ""ENDPOS"" : position));}
","public override string ToString(){return ""spans("" + m_term.ToString() + "")@"" + (m_doc == -1 ? ""START"" : (m_doc == int.MaxValue) ? ""END"" : m_doc + ""-"" + m_position);}
","public override string ToString(){return ""spans("" + Term.ToString() + "")@"" + (doc == -1? ""START"" : (doc == NO_MORE_DOCS)? ""ENDDOC"" : doc + "" - "" + (position == NO_MORE_POSITIONS? ""ENDPOS"" : position));}
","public override string ToString(){return ""spans("" + Term.ToString() + "")@"" + (doc == -1? ""START"" : (doc == NO_MORE_DOCS)? ""ENDDOC"" : doc + "" - "" + (position == NO_MORE_POSITIONS? ""ENDPOS"" : position));}
",-1,toString,"toString:0.22847647275931415,",0,0,,0,0,Greedy,2,0.023051257928212485,failed,[],0.5477220986000847,0.5477220986000847
551,"public boolean canAppendMatch() {for (Head head : heads) {if (head != LastHead.INSTANCE) {return true;}}return false;}
",32,"public boolean canAppendMatch() {for (Head head : heads) {if (head != LastHead.INSTANCE) {return true;}}return false;}
","public virtual bool CanAppendMatch(){for (int i = 0; i < heads.Count; i++){if (heads[i] != LastHead.INSTANCE){return true;}}return false;}
","public virtual bool CanAppendMatch(){foreach (Head head in heads){if (head!= LastHead.INSTANCE){return true;}}return false;}
","public virtual bool CanAppendMatch(){foreach (Head head in heads){if (head!= LastHead.INSTANCE){return true;}}return false;}
",-1,"canAppendMatch,head","canAppendMatch:0.026477121419716726,head:0.06831266335224917,",0,0,,0,0,Greedy,3,0.014853203296661377,failed,[],0.2318834661869753,0.2318834661869753
552,"public synchronized int lastIndexOf(String subString, int start) {return super.lastIndexOf(subString, start);}
",23,"public synchronized int lastIndexOf(String subString, int start) {return super.lastIndexOf(subString, start);}
","public override int lastIndexOf(string subString, int start){lock (this){return base.lastIndexOf(subString, start);}}
","public override int lastIndexOf(string subString, int start){lock (this){return base.lastIndexOf(subString, start);}}
","public override int lastIndexOf(string subString, int start){lock (this){return base.lastIndexOf(subString, start);}}
",-1,"lastIndexOf,subString,start","lastIndexOf:0.5412438880614837,subString:0.9196088442576636,start:0.6432417496470512,",0,0,,0,0,Greedy,4,0.016734651724497476,failed,[],1.0,1.0
553,"public DeleteNetworkAclEntryResult deleteNetworkAclEntry(DeleteNetworkAclEntryRequest request) {request = beforeClientExecution(request);return executeDeleteNetworkAclEntry(request);}
",22,"public DeleteNetworkAclEntryResult deleteNetworkAclEntry(DeleteNetworkAclEntryRequest request) {request = beforeClientExecution(request);return executeDeleteNetworkAclEntry(request);}
","public virtual DeleteNetworkAclEntryResponse DeleteNetworkAclEntry(DeleteNetworkAclEntryRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteNetworkAclEntryRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteNetworkAclEntryResponseUnmarshaller.Instance;return Invoke<DeleteNetworkAclEntryResponse>(request, options);}
","public virtual DeleteNetworkAclEntryResponse DeleteNetworkAclEntry(DeleteNetworkAclEntryRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteNetworkAclEntryRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteNetworkAclEntryResponseUnmarshaller.Instance;return Invoke<DeleteNetworkAclEntryResponse>(request, options);}
","public virtual DeleteNetworkAclEntryResponse DeleteNetworkAclEntry(DeleteNetworkAclEntryRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteNetworkAclEntryRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteNetworkAclEntryResponseUnmarshaller.Instance;return Invoke<DeleteNetworkAclEntryResponse>(request, options);}
",-1,"deleteNetworkAclEntry,request","deleteNetworkAclEntry:0.0,request:0.517043815157769,",0,0,,0,0,Greedy,3,0.03350850343704224,failed,[],1.0,1.0
554,"public AssociateMemberToGroupResult associateMemberToGroup(AssociateMemberToGroupRequest request) {request = beforeClientExecution(request);return executeAssociateMemberToGroup(request);}
",22,"public AssociateMemberToGroupResult associateMemberToGroup(AssociateMemberToGroupRequest request) {request = beforeClientExecution(request);return executeAssociateMemberToGroup(request);}
","public virtual AssociateMemberToGroupResponse AssociateMemberToGroup(AssociateMemberToGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = AssociateMemberToGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = AssociateMemberToGroupResponseUnmarshaller.Instance;return Invoke<AssociateMemberToGroupResponse>(request, options);}
","public virtual AssociateMemberToGroupResponse AssociateMemberToGroup(AssociateMemberToGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = AssociateMemberToGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = AssociateMemberToGroupResponseUnmarshaller.Instance;return Invoke<AssociateMemberToGroupResponse>(request, options);}
","public virtual AssociateMemberToGroupResponse AssociateMemberToGroup(AssociateMemberToGroupRequest request){var options = new InvokeOptions();options.RequestMarshaller = AssociateMemberToGroupRequestMarshaller.Instance;options.ResponseUnmarshaller = AssociateMemberToGroupResponseUnmarshaller.Instance;return Invoke<AssociateMemberToGroupResponse>(request, options);}
",-1,"associateMemberToGroup,request","associateMemberToGroup:0.0,request:0.9391719908197194,",0,0,,0,0,Greedy,3,0.026091945171356202,failed,[],1.0,1.0
555,"public static final int committer(byte[] b, int ptr) {final int sz = b.length;if (ptr == 0)ptr += 46; while (ptr < sz && b[ptr] == 'p')ptr += 48; if (ptr < sz && b[ptr] == 'a')ptr = nextLF(b, ptr);return match(b, ptr, committer);}
",85,"public static final int committer(byte[] b, int ptr) {final int sz = b.length;if (ptr == 0)ptr += 46; while (ptr < sz && b[ptr] == 'p')ptr += 48; if (ptr < sz && b[ptr] == 'a')ptr = nextLF(b, ptr);return match(b, ptr, committer);}
","public static int Committer(byte[] b, int ptr){int sz = b.Length;if (ptr == 0){ptr += 46;}while (ptr < sz && b[ptr] == 'p'){ptr += 48;}if (ptr < sz && b[ptr] == 'a'){ptr = NextLF(b, ptr);}return Match(b, ptr, ObjectChecker.committer);}
","public static int Committer(byte[] b, int ptr){int sz = b.Length;if (ptr == 0){ptr += 46;}while (ptr < sz && b[ptr] == 'p'){ptr += 48;}while (ptr < sz && b[ptr] == 'a'){ptr = NextLF(b, ptr);}return Match(b, ptr, Committer);}
","public static int Committer(byte[] b, int ptr){int sz = b.Length;if (ptr == 0){ptr += 46;}while (ptr < sz && b[ptr] == 'p'){ptr += 48;}while (ptr < sz && b[ptr] == 'a'){ptr = NextLF(b, ptr);}return Match(b, ptr, Committer);}
",-1,"committer,b,ptr,sz","committer:0.7406367423324167,b:0.5563675524361043,ptr:0.6432491301611689,sz:0.6162515211266629,",0,0,,0,0,Greedy,5,0.054094584782918294,failed,[],0.7758974114250482,0.7758974114250482
556,"public int getLineNumber() { return row; }
",10,"public int getLineNumber() { return row; }
","public virtual int getLineNumber(){return row;}
","public virtual int getLineNumber(){return row; }
","public virtual int getLineNumber(){return row; }
",-1,getLineNumber,"getLineNumber:0.28031661207784897,",0,0,,0,0,Greedy,2,0.004444225629170736,failed,[],0.5511508286765464,0.5511508286765464
557,"public SubmoduleUpdateCommand addPath(String path) {paths.add(path);return this;}
",19,"public SubmoduleUpdateCommand addPath(String path) {paths.add(path);return this;}
","public virtual NGit.Api.SubmoduleUpdateCommand AddPath(string path){paths.AddItem(path);return this;}
","public virtual NGit.Api.SubmoduleUpdateCommand AddPath(string path){paths.AddItem(path);return this;}
","public virtual NGit.Api.SubmoduleUpdateCommand AddPath(string path){paths.AddItem(path);return this;}
",-1,"addPath,path","addPath:0.47725150739075695,path:0.654320457595073,",0,0,,0,0,Greedy,3,0.012628610928853352,failed,[],1.0,1.0
558,"public GetPushTemplateResult getPushTemplate(GetPushTemplateRequest request) {request = beforeClientExecution(request);return executeGetPushTemplate(request);}
",22,"public GetPushTemplateResult getPushTemplate(GetPushTemplateRequest request) {request = beforeClientExecution(request);return executeGetPushTemplate(request);}
","public virtual GetPushTemplateResponse GetPushTemplate(GetPushTemplateRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetPushTemplateRequestMarshaller.Instance;options.ResponseUnmarshaller = GetPushTemplateResponseUnmarshaller.Instance;return Invoke<GetPushTemplateResponse>(request, options);}
","public virtual GetPushTemplateResponse GetPushTemplate(GetPushTemplateRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetPushTemplateRequestMarshaller.Instance;options.ResponseUnmarshaller = GetPushTemplateResponseUnmarshaller.Instance;return Invoke<GetPushTemplateResponse>(request, options);}
","public virtual GetPushTemplateResponse GetPushTemplate(GetPushTemplateRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetPushTemplateRequestMarshaller.Instance;options.ResponseUnmarshaller = GetPushTemplateResponseUnmarshaller.Instance;return Invoke<GetPushTemplateResponse>(request, options);}
",-1,"getPushTemplate,request","getPushTemplate:0.0,request:0.42456062711069886,",0,0,,0,0,Greedy,3,0.025929550329844158,failed,[],1.0,1.0
559,"public DescribeVaultResult describeVault(DescribeVaultRequest request) {request = beforeClientExecution(request);return executeDescribeVault(request);}
",22,"public DescribeVaultResult describeVault(DescribeVaultRequest request) {request = beforeClientExecution(request);return executeDescribeVault(request);}
","public virtual DescribeVaultResponse DescribeVault(DescribeVaultRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeVaultRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVaultResponseUnmarshaller.Instance;return Invoke<DescribeVaultResponse>(request, options);}
","public virtual DescribeVaultResponse DescribeVault(DescribeVaultRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeVaultRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVaultResponseUnmarshaller.Instance;return Invoke<DescribeVaultResponse>(request, options);}
","public virtual DescribeVaultResponse DescribeVault(DescribeVaultRequest request){var options = new InvokeOptions();options.RequestMarshaller = DescribeVaultRequestMarshaller.Instance;options.ResponseUnmarshaller = DescribeVaultResponseUnmarshaller.Instance;return Invoke<DescribeVaultResponse>(request, options);}
",-1,"describeVault,request","describeVault:0.0,request:0.37265914945710477,",0,0,,0,0,Greedy,3,0.0242767333984375,failed,[],1.0,1.0
560,"public DescribeVpcPeeringConnectionsResult describeVpcPeeringConnections() {return describeVpcPeeringConnections(new DescribeVpcPeeringConnectionsRequest());}
",16,"public DescribeVpcPeeringConnectionsResult describeVpcPeeringConnections() {return describeVpcPeeringConnections(new DescribeVpcPeeringConnectionsRequest());}
","public virtual DescribeVpcPeeringConnectionsResponse DescribeVpcPeeringConnections(){return DescribeVpcPeeringConnections(new DescribeVpcPeeringConnectionsRequest());}
","public virtual DescribeVpcPeeringConnectionsResponse DescribeVpcPeeringConnections(){return DescribeVpcPeeringConnections(new DescribeVpcPeeringConnectionsRequest());}
","public virtual DescribeVpcPeeringConnectionsResponse DescribeVpcPeeringConnections(){return DescribeVpcPeeringConnections(new DescribeVpcPeeringConnectionsRequest());}
",-1,describeVpcPeeringConnections,"describeVpcPeeringConnections:0.8179856864850903,",0,0,,0,0,Greedy,2,0.008410974343617757,failed,[],1.0,1.0
561,"public ByteBuffer putLong(int index, long value) {throw new ReadOnlyBufferException();}
",18,"public ByteBuffer putLong(int index, long value) {throw new ReadOnlyBufferException();}
","public override java.nio.ByteBuffer putLong(int index, long value){throw new System.NotImplementedException();}
","public override java.nio.ByteBuffer putLong(int index, long value){throw new java.nio.ReadOnlyBufferException();}
","public override java.nio.ByteBuffer putLong(int index, long value){throw new java.nio.ReadOnlyBufferException();}
",-1,"putLong,index,value","putLong:0.13448918463207316,index:0.1796728159103263,value:0.14074900105547405,",0,0,,0,0,Greedy,4,0.020210444927215576,failed,[],0.585862939540961,0.585862939540961
562,"public RegisterDeviceResult registerDevice(RegisterDeviceRequest request) {request = beforeClientExecution(request);return executeRegisterDevice(request);}
",22,"public RegisterDeviceResult registerDevice(RegisterDeviceRequest request) {request = beforeClientExecution(request);return executeRegisterDevice(request);}
","public virtual RegisterDeviceResponse RegisterDevice(RegisterDeviceRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterDeviceRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterDeviceResponseUnmarshaller.Instance;return Invoke<RegisterDeviceResponse>(request, options);}
","public virtual RegisterDeviceResponse RegisterDevice(RegisterDeviceRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterDeviceRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterDeviceResponseUnmarshaller.Instance;return Invoke<RegisterDeviceResponse>(request, options);}
","public virtual RegisterDeviceResponse RegisterDevice(RegisterDeviceRequest request){var options = new InvokeOptions();options.RequestMarshaller = RegisterDeviceRequestMarshaller.Instance;options.ResponseUnmarshaller = RegisterDeviceResponseUnmarshaller.Instance;return Invoke<RegisterDeviceResponse>(request, options);}
",-1,"registerDevice,request","registerDevice:0.0,request:0.524856315157769,",0,0,,0,0,Greedy,3,0.055445873737335206,failed,[],1.0,1.0
563,"public static Format byId(int id) {for (Format format : Format.values()) {if (format.getId() == id) {return format;}}throw new IllegalArgumentException(""Unknown format id: "" + id);}
",47,"public static Format byId(int id) {for (Format format : Format.values()) {if (format.getId() == id) {return format;}}throw new IllegalArgumentException(""Unknown format id: "" + id);}
","public static Format ById(int id){foreach (Format format in Values){if (format.Id == id){return format;}}throw new ArgumentException(""Unknown format id: "" + id);}
","public static Format ById(int id){foreach (Format format in Format.Values){if (format.Id == id){return format;}}throw new ArgumentException(""Unknown format id: "" + id);}
","public static Format ById(int id){foreach (Format format in Format.Values){if (format.Id == id){return format;}}throw new ArgumentException(""Unknown format id: "" + id);}
",-1,"byId,id,format","byId:0.1468347221408196,id:0.35941837109939123,format:0.6353305245198577,",0,0,,0,0,Greedy,4,0.023066786924997966,failed,[],0.7769159701047875,0.7769159701047875
564,"public DeleteAppResult deleteApp(DeleteAppRequest request) {request = beforeClientExecution(request);return executeDeleteApp(request);}
",22,"public DeleteAppResult deleteApp(DeleteAppRequest request) {request = beforeClientExecution(request);return executeDeleteApp(request);}
","public virtual DeleteAppResponse DeleteApp(DeleteAppRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteAppRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteAppResponseUnmarshaller.Instance;return Invoke<DeleteAppResponse>(request, options);}
","public virtual DeleteAppResponse DeleteApp(DeleteAppRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteAppRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteAppResponseUnmarshaller.Instance;return Invoke<DeleteAppResponse>(request, options);}
","public virtual DeleteAppResponse DeleteApp(DeleteAppRequest request){var options = new InvokeOptions();options.RequestMarshaller = DeleteAppRequestMarshaller.Instance;options.ResponseUnmarshaller = DeleteAppResponseUnmarshaller.Instance;return Invoke<DeleteAppResponse>(request, options);}
",-1,"deleteApp,request","deleteApp:0.0,request:0.5003771484911024,",0,0,,0,0,Greedy,3,0.022442201773325603,failed,[],1.0,1.0
565,"public GetBaiduChannelResult getBaiduChannel(GetBaiduChannelRequest request) {request = beforeClientExecution(request);return executeGetBaiduChannel(request);}
",22,"public GetBaiduChannelResult getBaiduChannel(GetBaiduChannelRequest request) {request = beforeClientExecution(request);return executeGetBaiduChannel(request);}
","public virtual GetBaiduChannelResponse GetBaiduChannel(GetBaiduChannelRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetBaiduChannelRequestMarshaller.Instance;options.ResponseUnmarshaller = GetBaiduChannelResponseUnmarshaller.Instance;return Invoke<GetBaiduChannelResponse>(request, options);}
","public virtual GetBaiduChannelResponse GetBaiduChannel(GetBaiduChannelRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetBaiduChannelRequestMarshaller.Instance;options.ResponseUnmarshaller = GetBaiduChannelResponseUnmarshaller.Instance;return Invoke<GetBaiduChannelResponse>(request, options);}
","public virtual GetBaiduChannelResponse GetBaiduChannel(GetBaiduChannelRequest request){var options = new InvokeOptions();options.RequestMarshaller = GetBaiduChannelRequestMarshaller.Instance;options.ResponseUnmarshaller = GetBaiduChannelResponseUnmarshaller.Instance;return Invoke<GetBaiduChannelResponse>(request, options);}
",-1,"getBaiduChannel,request","getBaiduChannel:0.0,request:0.8568803241530527,",0,0,,0,0,Greedy,3,0.02383945385615031,failed,[],1.0,1.0
566,"public FST.BytesReader getBytesReader() {return fst.getBytesReader();}
",16,"public FST.BytesReader getBytesReader() {return fst.getBytesReader();}
","public FST.BytesReader GetBytesReader(){return fst.GetBytesReader();}
","public override FST.BytesReader GetBytesReader(){return fst.GetBytesReader();}
","public override FST.BytesReader GetBytesReader(){return fst.GetBytesReader();}
",-1,getBytesReader,"getBytesReader:0.5259328307489128,",0,0,,0,0,Greedy,2,0.0054256200790405275,failed,[],0.6100759441597103,0.6100759441597103
567,"public static boolean isValidSchemeChar(int index, char c) {if ((c >= 'a' && c <= 'z') || (c >= 'A' && c <= 'Z')) {return true;}if (index > 0 && ((c >= '0' && c <= '9') || c == '+' || c == '-' || c == '.')) {return true;}return false;}
",86,"public static boolean isValidSchemeChar(int index, char c) {if ((c >= 'a' && c <= 'z') || (c >= 'A' && c <= 'Z')) {return true;}if (index > 0 && ((c >= '0' && c <= '9') || c == '+' || c == '-' || c == '.')) {return true;}return false;}
","public static bool isValidSchemeChar(int index, char c){if ((c >= 'a' && c <= 'z') || (c >= 'A' && c <= 'Z')){return true;}if (index > 0 && ((c >= '0' && c <= '9') || c == '+' || c == '-' || c == '.')){return true;}return false;}
","public static bool IsValidSchemeChar(int index, char c){if ((c >= 'a' && c <= 'z') || (c >= 'A' && c <= 'Z')){return true;}if (index > 0 && ((c >= '0' && c <= '9') || c == '+' || c == '-' || c == '.')){return true;}return false;}
","public static bool IsValidSchemeChar(int index, char c){if ((c >= 'a' && c <= 'z') || (c >= 'A' && c <= 'Z')){return true;}if (index > 0 && ((c >= '0' && c <= '9') || c == '+' || c == '-' || c == '.')){return true;}return false;}
",-1,"isValidSchemeChar,index,c","isValidSchemeChar:0.8915094784191173,index:0.7524347551729356,c:0.872654319463164,",0,0,,0,0,Greedy,4,0.04045579433441162,failed,[],0.9729567248830167,0.9729567248830167
568,"public ListAppliedSchemaArnsResult listAppliedSchemaArns(ListAppliedSchemaArnsRequest request) {request = beforeClientExecution(request);return executeListAppliedSchemaArns(request);}
",22,"public ListAppliedSchemaArnsResult listAppliedSchemaArns(ListAppliedSchemaArnsRequest request) {request = beforeClientExecution(request);return executeListAppliedSchemaArns(request);}
","public virtual ListAppliedSchemaArnsResponse ListAppliedSchemaArns(ListAppliedSchemaArnsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListAppliedSchemaArnsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListAppliedSchemaArnsResponseUnmarshaller.Instance;return Invoke<ListAppliedSchemaArnsResponse>(request, options);}
","public virtual ListAppliedSchemaArnsResponse ListAppliedSchemaArns(ListAppliedSchemaArnsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListAppliedSchemaArnsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListAppliedSchemaArnsResponseUnmarshaller.Instance;return Invoke<ListAppliedSchemaArnsResponse>(request, options);}
","public virtual ListAppliedSchemaArnsResponse ListAppliedSchemaArns(ListAppliedSchemaArnsRequest request){var options = new InvokeOptions();options.RequestMarshaller = ListAppliedSchemaArnsRequestMarshaller.Instance;options.ResponseUnmarshaller = ListAppliedSchemaArnsResponseUnmarshaller.Instance;return Invoke<ListAppliedSchemaArnsResponse>(request, options);}
",-1,"listAppliedSchemaArns,request","listAppliedSchemaArns:0.0,request:0.517043815157769,",0,0,,0,0,Greedy,3,0.026602009932200115,failed,[],1.0,1.0
569,"public String name() {return this.name;}
",12,"public String name() {return this.name;}
","public System.Uri BaseUri { get; set; }
","public virtual string name(){return this.name;}
","public virtual string name(){return this.name;}
",-1,name,"name:0.0,",0,0,,0,0,Greedy,2,0.004101574420928955,failed,[],0.03926366470618188,0.03926366470618188
